c,idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
3969160,230,Male,520.0,130,0,80,Premium,Annual,69642,120,0
1769120,390,Male,230.0,10,80,100,Basic,Quarterly,2740,260,0
2691310,450,Male,430.0,130,0,50,Basic,Annual,73628,180,0
2196260,300,Male,540.0,20,100,290,Standard,Quarterly,18772,190,0
4083340,430,Male,130.0,290,20,90,Premium,Quarterly,52402,290,0
1770280,360,Male,210.0,180,80,110,Premium,Monthly,1220,50,0
3373100,230,Male,450.0,80,20,60,Basic,Annual,87541,260,0
4109130,230,Female,400.0,220,0,200,Standard,Quarterly,95869,110,0
2858150,250,Female,490.0,220,20,180,Premium,Quarterly,87444,90,0
3442490,280,Male,420.0,120,0,110,Standard,Quarterly,87643,20,0
803000,420,Male,120.0,40,10,10,Basic,Annual,9760,200,0
1706990,260,Male,410.0,270,70,230,Standard,Quarterly,9730,90,0
452800,240,Female,10.0,260,80,200,Premium,Annual,7980,130,0
2017660,420,Male,50.0,70,30,0,Basic,Quarterly,5380,10,0
522830,590,Female,600.0,130,50,50,Basic,Quarterly,5810,220,0
3037850,470,Male,250.0,20,0,20,Standard,Annual,94711,80,0
2342180,280,Female,380.0,60,80,250,Standard,Monthly,62187,120,0
51970,560,Male,110.0,210,100,20,Standard,Quarterly,6990,160,0
312220,490,Male,330.0,140,100,300,Basic,Monthly,8950,210,0
1197640,600,Female,440.0,120,30,180,Standard,Annual,6920,10,0
3819070,440,Male,80.0,30,10,60,Standard,Quarterly,58943,80,0
3301650,350,Male,270.0,140,10,100,Basic,Annual,85448,230,0
2594680,640,Female,470.0,230,50,120,Standard,Annual,3064,200,0
3579530,460,Female,160.0,200,0,130,Premium,Annual,83362,100,0
1358120,520,Male,250.0,70,0,140,Basic,Monthly,8660,160,0
2576980,260,Male,120.0,270,30,140,Standard,Quarterly,1710,170,0
221910,490,Male,500.0,300,20,130,Premium,Monthly,3780,140,0
868740,370,Female,230.0,260,20,120,Standard,Annual,1300,60,0
1498690,220,Female,40.0,80,20,120,Premium,Annual,1210,20,0
4002260,430,Male,130.0,120,10,10,Premium,Annual,7343,140,0
3936040,250,Male,270.0,160,20,120,Standard,Quarterly,90668,190,0
3335180,390,Female,220.0,160,30,60,Standard,Annual,59746,50,0
2186040,340,Female,570.0,80,50,190,Standard,Monthly,99863,110,0
3751920,490,Male,340.0,30,10,90,Premium,Annual,63449,280,0
3090460,500,Male,90.0,200,50,10,Basic,Annual,88097,270,0
1859860,540,Female,480.0,90,10,250,Standard,Monthly,2720,250,0
2313710,220,Male,80.0,280,80,70,Premium,Monthly,74737,200,0
3342880,340,Male,500.0,50,0,40,Premium,Annual,91781,140,0
4490860,460,Male,340.0,90,0,130,Premium,Annual,98139,280,0
1037460,360,Male,90.0,50,80,120,Basic,Monthly,1740,120,0
2001120,240,Female,110.0,170,60,120,Premium,Monthly,7300,70,0
3077590,240,Male,250.0,90,20,200,Standard,Annual,81176,90,0
2061490,630,Female,200.0,200,50,150,Standard,Quarterly,46894,270,0
2775720,440,Male,320.0,240,40,50,Standard,Annual,91353,30,0
436490,240,Male,510.0,150,90,120,Premium,Annual,1640,180,0
3849190,180,Female,420.0,10,10,140,Premium,Annual,65529,110,0
2140650,200,Male,450.0,200,90,140,Premium,Quarterly,32954,70,0
4063320,280,Male,400.0,180,0,180,Premium,Quarterly,87105,180,0
1987260,250,Female,480.0,270,60,240,Basic,Monthly,1040,40,0
1135100,230,Female,90.0,140,90,10,Basic,Quarterly,6940,90,0
2898490,420,Male,500.0,100,20,40,Basic,Annual,70354,300,0
935270,240,Male,600.0,130,50,220,Premium,Quarterly,3900,260,0
461360,180,Female,550.0,290,30,280,Standard,Monthly,2160,70,0
2343810,240,Male,440.0,240,80,290,Standard,Annual,93005,270,0
3085700,460,Male,40.0,250,0,30,Premium,Quarterly,98523,60,0
4057850,400,Male,450.0,110,0,150,Basic,Annual,61244,230,0
766670,360,Female,380.0,230,90,250,Premium,Quarterly,1850,100,0
2339400,390,Female,410.0,210,70,50,Premium,Monthly,9877,70,0
2786470,220,Male,120.0,210,10,60,Standard,Quarterly,83748,230,0
2791730,460,Male,240.0,210,10,0,Basic,Annual,88718,60,0
759670,500,Male,260.0,40,90,300,Basic,Quarterly,6670,10,0
1709760,260,Female,400.0,70,10,240,Standard,Annual,9400,20,0
3051410,450,Female,130.0,240,20,100,Standard,Quarterly,84395,80,0
3935090,330,Male,530.0,60,0,200,Premium,Quarterly,58346,130,0
477030,190,Female,560.0,230,100,230,Premium,Annual,6330,210,0
3181290,180,Male,370.0,260,10,100,Standard,Quarterly,65369,270,0
259350,540,Male,480.0,60,90,140,Basic,Annual,3810,110,0
2674930,450,Female,370.0,30,20,140,Basic,Annual,54966,150,0
4285970,180,Male,80.0,260,0,100,Basic,Annual,61834,30,0
2392460,320,Male,160.0,210,30,250,Premium,Annual,61674,240,0
1239220,220,Female,110.0,160,80,30,Basic,Monthly,7090,20,0
644720,650,Male,430.0,270,30,30,Standard,Monthly,2330,290,0
2904860,420,Male,90.0,250,10,200,Basic,Quarterly,64599,120,0
2922210,420,Male,560.0,280,20,50,Standard,Quarterly,56915,60,0
2666910,220,Female,110.0,260,10,10,Standard,Annual,68842,120,0
3539610,310,Male,490.0,90,20,0,Premium,Annual,62027,230,0
1608450,520,Male,320.0,110,60,250,Basic,Annual,8960,230,0
4384810,490,Female,450.0,20,40,60,Premium,Quarterly,87298,20,0
364160,430,Male,570.0,80,20,200,Standard,Monthly,9580,90,0
2364540,630,Male,400.0,120,0,60,Standard,Annual,13558,270,0
3560720,330,Male,520.0,190,10,10,Standard,Quarterly,74481,230,0
2505050,500,Female,90.0,160,10,300,Premium,Annual,34233,280,0
2827240,460,Male,510.0,230,30,150,Standard,Quarterly,99247,250,0
838820,330,Male,10.0,270,10,120,Premium,Annual,3260,140,0
1565900,460,Male,90.0,110,90,80,Premium,Quarterly,5660,230,0
4057680,190,Male,570.0,30,10,190,Premium,Annual,98544,150,0
3949000,180,Male,280.0,40,0,180,Basic,Quarterly,64315,290,0
967360,270,Male,240.0,10,20,210,Standard,Quarterly,8680,280,0
3735810,370,Female,510.0,130,20,30,Premium,Annual,7035,60,0
2157610,630,Male,300.0,240,90,210,Basic,Monthly,8902,170,0
952840,600,Female,60.0,210,90,240,Basic,Monthly,2780,60,0
1160720,350,Male,180.0,290,100,260,Premium,Quarterly,6490,70,0
183400,460,Male,430.0,290,90,80,Basic,Monthly,8420,110,0
1310690,340,Female,160.0,210,60,80,Standard,Annual,6580,140,0
3116610,440,Male,360.0,180,10,10,Premium,Quarterly,90332,140,0
2829290,330,Male,450.0,200,0,90,Premium,Annual,99945,130,0
4032350,420,Female,140.0,130,40,130,Basic,Quarterly,56718,120,0
723230,190,Female,570.0,120,70,220,Premium,Annual,8820,230,0
875290,400,Male,60.0,40,60,300,Basic,Quarterly,6410,290,0
3076550,270,Male,420.0,180,0,130,Standard,Quarterly,57559,10,0
2451800,530,Male,50.0,260,50,160,Basic,Monthly,3918,190,0
779790,570,Female,60.0,260,70,190,Premium,Quarterly,9260,300,0
742520,440,Male,250.0,220,10,270,Premium,Annual,8840,50,0
1221730,430,Female,340.0,50,80,100,Premium,Monthly,6220,250,0
1002320,490,Male,470.0,60,40,240,Basic,Annual,6610,120,0
3389440,340,Male,460.0,80,30,190,Standard,Quarterly,76928,30,0
774330,550,Female,320.0,80,60,30,Premium,Annual,9120,50,0
3422830,350,Male,50.0,60,20,200,Premium,Quarterly,75356,270,0
4454390,330,Male,40.0,90,30,50,Premium,Annual,84423,90,0
248980,210,Male,150.0,290,40,80,Basic,Monthly,3850,240,0
4467630,310,Male,190.0,110,10,10,Premium,Quarterly,51463,280,0
3474770,310,Female,240.0,190,0,20,Premium,Quarterly,90418,80,0
2222980,620,Female,10.0,130,20,100,Basic,Monthly,79111,300,0
2949340,500,Female,500.0,220,50,80,Standard,Quarterly,62147,150,0
4294300,500,Male,90.0,160,50,200,Basic,Annual,82218,100,0
1439550,220,Male,250.0,190,30,150,Premium,Monthly,8930,270,0
1792370,270,Female,510.0,210,60,160,Standard,Annual,1950,90,0
2253820,430,Female,10.0,150,20,260,Premium,Quarterly,95568,250,0
2268540,410,Female,80.0,280,50,270,Basic,Monthly,5377,20,0
1618420,390,Female,40.0,300,50,300,Basic,Quarterly,7970,140,0
3639140,180,Male,270.0,280,0,10,Premium,Annual,69687,190,0
1478090,590,Male,350.0,300,10,50,Standard,Quarterly,6430,90,0
3901770,330,Male,550.0,190,10,100,Basic,Quarterly,66936,280,0
4284750,390,Female,590.0,240,10,80,Basic,Quarterly,95095,40,0
2232310,400,Female,600.0,210,20,120,Basic,Annual,35115,180,0
575140,580,Female,120.0,70,80,290,Standard,Monthly,3270,110,0
269550,570,Female,170.0,180,60,40,Standard,Quarterly,4950,160,0
2013670,210,Female,180.0,210,0,100,Basic,Monthly,5240,170,0
3779270,450,Male,200.0,110,20,70,Standard,Annual,66758,110,0
2414390,230,Female,360.0,120,70,300,Basic,Monthly,97034,40,0
4280970,210,Female,410.0,290,0,10,Basic,Annual,64248,50,0
923860,390,Male,490.0,60,20,30,Premium,Monthly,9600,10,0
129820,420,Male,470.0,80,80,120,Basic,Annual,8030,80,0
1166260,270,Male,480.0,30,50,160,Premium,Monthly,2340,190,0
129920,220,Female,30.0,10,40,40,Basic,Quarterly,9220,210,0
3918510,320,Male,360.0,240,30,160,Standard,Quarterly,87288,240,0
520240,550,Male,20.0,280,10,150,Basic,Monthly,3160,160,0
37550,480,Female,550.0,230,60,10,Standard,Quarterly,6210,220,0
2817930,200,Male,470.0,40,20,60,Premium,Annual,58139,160,0
2998790,410,Male,200.0,270,40,150,Basic,Annual,64121,210,0
3114540,480,Male,500.0,250,40,40,Premium,Quarterly,89449,20,0
46340,330,Female,120.0,30,0,150,Standard,Quarterly,1080,290,0
1239490,350,Male,290.0,230,100,130,Standard,Annual,5340,270,0
2008090,400,Male,350.0,110,70,140,Standard,Monthly,6980,140,0
2883960,240,Male,540.0,280,0,200,Basic,Annual,7074,260,0
4491800,330,Female,490.0,110,0,100,Premium,Annual,73969,100,0
868330,450,Male,580.0,50,80,300,Standard,Monthly,3050,260,0
749200,490,Male,250.0,10,10,250,Basic,Annual,5230,160,0
4273390,230,Female,540.0,90,10,0,Basic,Quarterly,96306,60,0
2723040,440,Male,430.0,90,20,150,Basic,Annual,6097,150,0
3695080,380,Male,340.0,190,20,100,Basic,Quarterly,84194,280,0
1699690,460,Male,470.0,110,0,50,Standard,Quarterly,5020,80,0
4294390,200,Male,30.0,210,0,0,Premium,Annual,79904,280,0
3185200,500,Male,440.0,100,40,190,Standard,Quarterly,81653,130,0
970350,620,Female,10.0,60,90,0,Standard,Annual,3950,300,0
1915580,470,Male,90.0,270,70,20,Standard,Annual,5810,180,0
3986620,440,Male,80.0,80,10,190,Basic,Quarterly,74818,120,0
4472310,350,Female,590.0,220,0,170,Premium,Quarterly,85887,10,0
2611600,250,Male,10.0,250,20,160,Standard,Annual,60116,270,0
4224960,190,Male,160.0,110,0,200,Basic,Quarterly,9698,40,0
108750,600,Male,40.0,300,60,100,Standard,Quarterly,9190,110,0
4202480,460,Male,330.0,170,10,150,Premium,Quarterly,72148,30,0
1925850,590,Female,600.0,130,30,230,Standard,Annual,8190,40,0
1492140,430,Female,110.0,200,60,100,Basic,Monthly,1980,30,0
3084670,440,Male,140.0,270,20,150,Premium,Quarterly,55304,260,0
2314730,510,Male,530.0,60,0,280,Basic,Quarterly,36119,260,0
1906400,590,Female,580.0,230,20,20,Premium,Quarterly,4730,250,0
1160990,540,Female,80.0,40,60,170,Basic,Annual,3580,70,0
1761000,200,Female,350.0,220,90,10,Standard,Annual,3570,150,0
1958010,330,Male,320.0,280,100,50,Basic,Annual,6700,10,0
3936200,400,Female,530.0,180,10,10,Standard,Annual,50131,100,0
2398210,340,Female,430.0,200,80,280,Basic,Quarterly,66849,130,0
2041920,580,Female,550.0,30,0,50,Basic,Monthly,23002,150,0
2009310,200,Male,40.0,270,20,290,Standard,Monthly,2460,60,0
2987460,190,Male,410.0,40,10,100,Premium,Quarterly,9788,170,0
4303240,300,Male,490.0,220,10,50,Basic,Quarterly,8413,290,0
3142740,450,Male,90.0,20,30,170,Basic,Annual,59309,280,0
2103090,590,Female,380.0,20,80,50,Premium,Annual,16276,180,0
679000,470,Female,90.0,260,70,20,Basic,Quarterly,5330,290,0
921890,240,Male,210.0,100,30,190,Premium,Monthly,3300,210,0
1109550,330,Male,490.0,40,50,70,Basic,Quarterly,9450,170,0
4465390,380,Male,420.0,60,10,100,Basic,Annual,52926,280,0
1288660,230,Female,520.0,250,50,230,Premium,Monthly,6180,180,0
3645310,200,Female,490.0,160,10,70,Premium,Quarterly,82704,120,0
2416600,580,Male,70.0,210,20,180,Basic,Monthly,29964,290,0
4366070,310,Male,590.0,230,10,140,Standard,Annual,78516,290,0
988290,560,Female,190.0,130,20,240,Premium,Monthly,4300,240,0
2339140,320,Male,220.0,190,50,30,Basic,Monthly,40444,280,0
307250,300,Male,470.0,90,50,180,Standard,Quarterly,9010,160,0
2663630,250,Male,530.0,250,0,40,Standard,Annual,65931,110,0
2615520,480,Male,200.0,260,0,140,Premium,Quarterly,92611,240,0
3393760,330,Female,160.0,270,0,110,Premium,Annual,9627,130,0
3488500,360,Male,300.0,270,0,30,Basic,Quarterly,85422,240,0
186360,610,Male,530.0,130,0,80,Basic,Monthly,2240,260,0
1593780,500,Male,500.0,280,90,130,Standard,Monthly,9250,190,0
2804050,430,Male,470.0,90,30,180,Premium,Annual,57418,20,0
3716040,330,Male,70.0,130,10,160,Standard,Quarterly,83006,10,0
1443440,420,Female,120.0,250,100,300,Basic,Quarterly,6440,100,0
4015480,290,Male,10.0,280,0,130,Premium,Quarterly,78393,190,0
2233210,580,Male,570.0,240,70,240,Standard,Annual,36477,30,0
533020,210,Female,480.0,220,20,180,Standard,Monthly,3260,300,0
2053700,600,Male,580.0,220,100,50,Standard,Monthly,66475,70,0
2837130,350,Female,320.0,80,20,110,Basic,Quarterly,68122,10,0
4423640,210,Male,600.0,60,10,100,Basic,Quarterly,87692,280,0
4278910,440,Male,380.0,220,10,90,Basic,Quarterly,78876,300,0
3079720,460,Female,240.0,260,20,120,Standard,Annual,97538,120,0
4174730,380,Female,470.0,210,0,180,Premium,Annual,90894,140,0
957870,510,Female,170.0,210,10,90,Basic,Annual,4880,40,0
2036420,310,Male,70.0,290,50,50,Basic,Quarterly,1750,300,0
2217730,530,Female,190.0,10,40,270,Basic,Monthly,72569,40,0
2339470,580,Female,120.0,120,80,40,Premium,Quarterly,21719,250,0
4293050,340,Male,330.0,30,30,200,Standard,Quarterly,72707,300,0
3118520,310,Female,560.0,90,10,180,Basic,Quarterly,65233,10,0
1527180,270,Male,580.0,180,100,180,Standard,Quarterly,9360,10,0
4398980,390,Male,390.0,90,0,110,Premium,Annual,63971,30,0
2836270,180,Male,240.0,230,0,0,Premium,Quarterly,60259,280,0
1886470,320,Female,550.0,10,60,230,Premium,Monthly,7260,210,0
3020800,330,Male,80.0,110,10,150,Premium,Annual,83379,280,0
3619530,470,Female,370.0,130,0,70,Standard,Annual,78409,40,0
619120,550,Male,10.0,80,100,30,Basic,Quarterly,9730,10,0
418200,360,Male,210.0,10,0,150,Basic,Monthly,2810,60,0
4216660,310,Male,350.0,290,20,60,Standard,Quarterly,51508,130,0
3071970,480,Female,450.0,60,20,50,Basic,Quarterly,95507,90,0
4000620,210,Female,430.0,70,20,190,Standard,Annual,99091,70,0
2598740,300,Male,580.0,140,20,210,Premium,Quarterly,57624,260,0
76910,410,Male,540.0,230,20,20,Basic,Quarterly,1200,120,0
1763520,310,Male,280.0,270,0,210,Standard,Quarterly,7280,90,0
1536350,280,Male,80.0,190,50,240,Premium,Monthly,6570,110,0
271770,490,Male,510.0,70,90,80,Premium,Quarterly,5490,190,0
2310640,380,Female,80.0,70,20,210,Standard,Monthly,22488,130,0
3191160,410,Male,120.0,150,0,170,Standard,Quarterly,74785,120,0
731010,580,Male,540.0,230,50,170,Basic,Annual,9100,40,0
3421920,350,Male,580.0,20,30,140,Standard,Quarterly,66796,300,0
275970,620,Male,210.0,270,60,20,Standard,Annual,4630,200,0
1820020,530,Female,20.0,150,40,150,Premium,Quarterly,1030,280,0
2827970,400,Male,540.0,20,30,190,Standard,Annual,67907,50,0
2891100,270,Female,570.0,30,20,70,Basic,Quarterly,68058,130,0
2361200,420,Female,400.0,140,50,0,Premium,Monthly,86742,210,0
4211880,430,Male,510.0,230,0,120,Premium,Annual,81689,30,0
2273470,540,Female,80.0,30,90,70,Standard,Monthly,68944,30,0
847160,320,Male,90.0,30,90,270,Standard,Monthly,4120,30,0
1850730,420,Female,60.0,80,60,60,Premium,Annual,7460,150,0
745630,360,Male,470.0,260,60,230,Premium,Quarterly,1480,270,0
4194930,230,Male,500.0,220,0,80,Premium,Annual,68798,10,0
3540550,460,Female,370.0,10,30,170,Standard,Quarterly,64443,110,0
1994970,220,Male,530.0,300,0,240,Premium,Annual,1710,290,0
584400,640,Male,190.0,130,90,170,Standard,Monthly,2460,60,0
838610,270,Female,210.0,260,100,250,Standard,Annual,1600,50,0
2411010,560,Female,180.0,160,50,290,Standard,Quarterly,11947,140,0
602160,650,Male,190.0,160,50,180,Basic,Quarterly,9800,20,0
3284080,200,Male,120.0,260,0,190,Basic,Annual,8914,290,0
4332190,280,Male,500.0,110,10,10,Premium,Quarterly,69884,110,0
2327270,210,Female,370.0,210,10,210,Premium,Monthly,9073,220,0
2617350,320,Male,180.0,150,30,190,Premium,Annual,70694,270,0
1627070,340,Female,440.0,110,40,40,Premium,Annual,1910,140,0
876610,470,Female,510.0,230,10,190,Premium,Quarterly,2030,180,0
4392060,390,Male,330.0,240,0,80,Standard,Annual,5109,210,0
1177840,220,Female,100.0,150,100,180,Standard,Quarterly,9220,80,0
2267500,370,Male,50.0,150,100,300,Basic,Annual,72359,240,0
2510140,470,Female,150.0,200,50,50,Premium,Monthly,58525,200,0
166870,200,Female,60.0,100,10,200,Premium,Annual,9310,70,0
4466900,240,Female,100.0,90,20,120,Basic,Quarterly,6285,70,0
2296090,520,Female,360.0,80,10,20,Standard,Annual,11086,210,0
2453650,620,Female,420.0,210,100,240,Basic,Annual,13056,210,0
3707840,440,Female,440.0,230,10,100,Basic,Quarterly,94777,70,0
3260040,280,Male,50.0,40,20,30,Standard,Annual,62952,280,0
2833160,500,Male,400.0,50,0,120,Standard,Annual,86161,210,0
2953580,400,Male,320.0,30,0,50,Standard,Annual,5363,300,0
171900,230,Male,590.0,240,50,90,Premium,Quarterly,7140,110,0
2253080,460,Male,150.0,270,0,130,Standard,Monthly,82505,100,0
3896490,500,Female,430.0,90,0,190,Standard,Quarterly,82839,50,0
26670,450,Male,510.0,70,90,260,Basic,Annual,4730,180,0
2031900,280,Male,590.0,100,10,200,Standard,Monthly,1390,90,0
367210,350,Female,200.0,270,0,40,Premium,Monthly,3570,40,0
3450310,250,Male,300.0,110,10,160,Premium,Annual,56932,70,0
3361510,410,Male,520.0,30,40,0,Basic,Quarterly,97551,80,0
3564100,320,Male,130.0,150,30,160,Premium,Annual,89406,110,0
1941100,620,Male,70.0,260,10,290,Premium,Annual,2320,50,0
2840600,490,Male,370.0,80,0,140,Standard,Quarterly,71871,250,0
2751720,390,Male,600.0,130,0,50,Basic,Annual,55966,280,0
417950,360,Female,50.0,90,60,210,Standard,Quarterly,4730,210,0
2877320,460,Male,110.0,190,20,150,Premium,Annual,71988,260,0
1348420,180,Male,110.0,80,50,20,Standard,Quarterly,7280,10,0
2491260,490,Female,350.0,280,20,300,Basic,Quarterly,36158,270,0
1404540,530,Female,600.0,60,10,230,Standard,Quarterly,3880,70,0
231640,310,Male,580.0,250,60,100,Standard,Annual,9220,200,0
3043510,500,Male,310.0,100,0,10,Premium,Annual,53064,80,0
3642880,440,Male,60.0,160,40,80,Standard,Quarterly,52473,220,0
3900780,430,Male,170.0,200,40,50,Standard,Annual,93052,250,0
4126020,190,Male,160.0,270,0,150,Premium,Annual,59535,140,0
4348070,430,Male,220.0,200,0,200,Basic,Annual,90061,70,0
2703640,280,Male,580.0,220,0,10,Basic,Quarterly,83888,30,0
3872440,340,Female,460.0,160,10,40,Premium,Annual,72929,60,0
4472050,230,Male,230.0,190,10,110,Premium,Quarterly,6196,30,0
1651090,500,Female,320.0,160,100,230,Premium,Monthly,4250,270,0
1478510,500,Male,240.0,150,10,110,Premium,Monthly,6810,140,0
3349310,430,Female,30.0,50,40,80,Premium,Quarterly,79806,30,0
2036760,340,Female,270.0,50,60,120,Standard,Monthly,1660,100,0
865310,500,Female,490.0,230,90,80,Premium,Monthly,9380,290,0
1120180,520,Male,420.0,250,80,180,Premium,Annual,1500,130,0
1517870,390,Male,500.0,130,80,150,Basic,Monthly,1470,220,0
3430440,330,Female,600.0,280,30,30,Basic,Annual,78649,140,0
2843110,440,Male,110.0,200,10,190,Standard,Annual,90064,200,0
3953440,180,Male,290.0,110,10,60,Premium,Annual,51982,240,0
3706480,450,Male,320.0,140,30,170,Basic,Quarterly,58842,150,0
1677940,490,Female,190.0,240,0,190,Premium,Annual,5080,170,0
4014870,480,Female,300.0,140,0,110,Basic,Annual,96359,90,0
4170150,280,Female,520.0,100,20,120,Premium,Quarterly,75909,150,0
2510510,260,Male,360.0,200,30,260,Basic,Annual,62236,200,0
3338690,410,Male,400.0,250,0,80,Standard,Annual,58964,220,0
3050180,400,Female,440.0,210,40,200,Basic,Quarterly,82397,30,0
772000,400,Male,50.0,10,50,250,Premium,Monthly,6210,180,0
4204420,440,Female,390.0,100,30,20,Standard,Quarterly,99295,20,0
1259700,290,Female,220.0,210,30,190,Premium,Quarterly,2470,250,0
3774610,310,Female,60.0,90,10,20,Premium,Annual,57753,150,0
3836350,480,Male,430.0,300,0,110,Premium,Quarterly,90736,80,0
3329590,240,Male,50.0,20,0,20,Standard,Quarterly,50489,300,0
2624090,380,Male,600.0,210,20,20,Basic,Quarterly,72188,190,0
2133820,420,Male,460.0,10,70,300,Premium,Quarterly,25887,230,0
2821870,420,Female,260.0,170,30,40,Basic,Annual,83979,150,0
1379300,580,Female,450.0,200,70,240,Premium,Monthly,2120,190,0
713690,460,Male,260.0,50,40,220,Premium,Quarterly,5790,140,0
1454770,470,Male,520.0,180,80,120,Basic,Monthly,4870,160,0
2856680,400,Male,360.0,10,20,120,Premium,Quarterly,89493,240,0
3199930,300,Male,550.0,190,20,150,Basic,Annual,54303,170,0
109750,190,Female,310.0,240,0,190,Basic,Annual,8470,60,0
589340,290,Female,310.0,80,70,100,Premium,Monthly,5610,190,0
3536450,400,Male,470.0,20,30,180,Premium,Annual,85285,280,0
2608900,450,Male,500.0,160,0,170,Standard,Annual,86793,150,0
1075090,470,Male,470.0,200,100,160,Premium,Annual,5690,130,0
3199230,430,Male,120.0,160,20,120,Basic,Annual,6686,280,0
1948410,190,Female,200.0,80,100,50,Standard,Monthly,7670,190,0
2395370,410,Male,10.0,160,50,200,Basic,Monthly,10314,250,0
1245130,600,Male,470.0,60,40,270,Basic,Quarterly,9690,170,0
2896280,260,Male,340.0,270,10,80,Premium,Annual,99402,280,0
1599000,430,Male,90.0,230,90,60,Basic,Monthly,3680,110,0
1534740,270,Male,550.0,160,60,60,Premium,Quarterly,2950,80,0
2072530,310,Female,240.0,160,60,30,Basic,Quarterly,30415,160,0
3981250,500,Male,510.0,290,0,110,Basic,Quarterly,7967,100,0
